id,label,categoryName,parent_id,degree,depth
6197502_3603280_8475862,Industrial & Scientific>Lab Equipment>PH and Thermometers,PH and Thermometers,6197502_3603280,0.0,3
6197502_3603280_8458006,Industrial & Scientific>Lab Equipment>Pipets, Pippettes, and Syringes,Pipets, Pippettes, and Syringes,6197502_3603280,0.0,3
6197502_3603280_4886384,Industrial & Scientific>Lab Equipment>Scales,Scales,6197502_3603280,0.0,3
6197502_3290676,Industrial & Scientific>Medical & Dental,Medical & Dental,6197502,12.0,2
6197502_3290676_7938339,Industrial & Scientific>Medical & Dental>Apparel,Apparel,6197502_3290676,0.0,3
6197502_3290676_7983612,Industrial & Scientific>Medical & Dental>CPAP Products,CPAP Products,6197502_3290676,0.0,3
6197502_3290676_5316930,Industrial & Scientific>Medical & Dental>Dental,Dental,6197502_3290676,0.0,3
6197502_3290676_7496922,Industrial & Scientific>Medical & Dental>Disposable Exam Room Supplies,Disposable Exam Room Supplies,6197502_3290676,0.0,3
6197502_3290676_3200564,Industrial & Scientific>Medical & Dental>Durable Exam Room Equipment,Durable Exam Room Equipment,6197502_3290676,0.0,3
6197502_3290676_3541490,Industrial & Scientific>Medical & Dental>Gloves,Gloves,6197502_3290676,0.0,3
6197502_3290676_4829140,Industrial & Scientific>Medical & Dental>Industrial First Aid Kits,Industrial First Aid Kits,6197502_3290676,0.0,3
6197502_3290676_2994066,Industrial & Scientific>Medical & Dental>Infection Prevention,Infection Prevention,6197502_3290676,0.0,3
6197502_3290676_8147894,Industrial & Scientific>Medical & Dental>Medical Bags,Medical Bags,6197502_3290676,0.0,3
6197502_3290676_4362584,Industrial & Scientific>Medical & Dental>Medical Syringes,Medical Syringes,6197502_3290676,0.0,3
6197502_3290676_3710549,Industrial & Scientific>Medical & Dental>Patient Care,Patient Care,6197502_3290676,0.0,3
6197502_3290676_4344921,Industrial & Scientific>Medical & Dental>Wound Care and Dressing,Wound Care and Dressing,6197502_3290676,0.0,3
6197502_7529461,Industrial & Scientific>Metal Working & Cutting Tools,Metal Working & Cutting Tools,6197502,6.0,2
6197502_7529461_3154753,Industrial & Scientific>Metal Working & Cutting Tools>Metal Cutting,Metal Cutting,6197502_7529461,0.0,3
6197502_7529461_6861242,Industrial & Scientific>Metal Working & Cutting Tools>Protective Metal Working Gear,Protective Metal Working Gear,6197502_7529461,0.0,3
6197502_7529461_9646591,Industrial & Scientific>Metal Working & Cutting Tools>Soldering,Soldering,6197502_7529461,0.0,3
6197502_7529461_8780044,Industrial & Scientific>Metal Working & Cutting Tools>Welding & Cutting Accessories,Welding & Cutting Accessories,6197502_7529461,0.0,3
6197502_7529461_5381350,Industrial & Scientific>Metal Working & Cutting Tools>Welding Consumables,Welding Consumables,6197502_7529461,0.0,3
6197502_7529461_1340444,Industrial & Scientific>Metal Working & Cutting Tools>Welding Machines,Welding Machines,6197502_7529461,0.0,3
6197502_8985048,Industrial & Scientific>Occupational Health & Safety Products,Occupational Health & Safety Products,6197502,9.0,2
6197502_8985048_9014439,Industrial & Scientific>Occupational Health & Safety Products>Dust & Particle Masks,Dust & Particle Masks,6197502_8985048,0.0,3
6197502_8985048_2869916,Industrial & Scientific>Occupational Health & Safety Products>Emergency Response Equipment,Emergency Response Equipment,6197502_8985048,0.0,3
6197502_8985048_4889799,Industrial & Scientific>Occupational Health & Safety Products>Facility Safety,Facility Safety,6197502_8985048,0.0,3
6197502_8985048_3370775,Industrial & Scientific>Occupational Health & Safety Products>Medical Safety,Medical Safety,6197502_8985048,0.0,3
6197502_8985048_3889102,Industrial & Scientific>Occupational Health & Safety Products>Occupational Health Safety Gloves,Occupational Health Safety Gloves,6197502_8985048,0.0,3
6197502_8985048_9766940,Industrial & Scientific>Occupational Health & Safety Products>Oxygen Concentrators,Oxygen Concentrators,6197502_8985048,0.0,3
6197502_8985048_8470803,Industrial & Scientific>Occupational Health & Safety Products>Respirators,Respirators,6197502_8985048,0.0,3
6197502_8985048_6085407,Industrial & Scientific>Occupational Health & Safety Products>Safety Signs, Tapes, & Markers,Safety Signs, Tapes, & Markers,6197502_8985048,0.0,3
6197502_8985048_1340770,Industrial & Scientific>Occupational Health & Safety Products>Spill Control & Hazardous Material Storage,Spill Control & Hazardous Material Storage,6197502_8985048,0.0,3
6197502_6663770,Industrial & Scientific>Packaging and Material Handling,Packaging and Material Handling,6197502,11.0,2
6197502_6663770_1555627,Industrial & Scientific>Packaging and Material Handling>Chain Hoists,Chain Hoists,6197502_6663770,0.0,3
6197502_6663770_4137423,Industrial & Scientific>Packaging and Material Handling>Cranes,Cranes,6197502_6663770,0.0,3
6197502_6663770_1397260,Industrial & Scientific>Packaging and Material Handling>Dock Equipment,Dock Equipment,6197502_6663770,0.0,3
6197502_6663770_5314017,Industrial & Scientific>Packaging and Material Handling>Drum Handling,Drum Handling,6197502_6663770,0.0,3
6197502_6663770_9600845,Industrial & Scientific>Packaging and Material Handling>Lift Tables,Lift Tables,6197502_6663770,0.0,3
6197502_6663770_1907524,Industrial & Scientific>Packaging and Material Handling>Neodymium Magnets,Neodymium Magnets,6197502_6663770,0.0,3
6197502_6663770_2302984,Industrial & Scientific>Packaging and Material Handling>Pallet Busters,Pallet Busters,6197502_6663770,0.0,3
6197502_6663770_4941163,Industrial & Scientific>Packaging and Material Handling>Pallet Jacks,Pallet Jacks,6197502_6663770,0.0,3
6197502_6663770_8741343,Industrial & Scientific>Packaging and Material Handling>Pallet Scales,Pallet Scales,6197502_6663770,0.0,3
6197502_6663770_1365108,Industrial & Scientific>Packaging and Material Handling>Pallets,Pallets,6197502_6663770,0.0,3
6197502_6663770_8945043,Industrial & Scientific>Packaging and Material Handling>Pullers and Pulleys,Pullers and Pulleys,6197502_6663770,0.0,3
6197502_5637890,Industrial & Scientific>Shop By Business Type,Shop By Business Type,6197502,5.0,2
6197502_5637890_8050662,Industrial & Scientific>Shop By Business Type>Catering Supplies,Catering Supplies,6197502_5637890,0.0,3
6197502_5637890_2095331,Industrial & Scientific>Shop By Business Type>Coffee Shop Supplies,Coffee Shop Supplies,6197502_5637890,0.0,3
6197502_5637890_9454793,Industrial & Scientific>Shop By Business Type>Concession Supplies,Concession Supplies,6197502_5637890,0.0,3
6197502_5637890_8395586,Industrial & Scientific>Shop By Business Type>Food Truck Supplies,Food Truck Supplies,6197502_5637890,0.0,3
6197502_5637890_6503320,Industrial & Scientific>Shop By Business Type>Sandwich Shop Supplies,Sandwich Shop Supplies,6197502_5637890,0.0,3
6197502_7168232,Industrial & Scientific>Store Fixtures & Equipment,Store Fixtures & Equipment,6197502,11.0,2
6197502_7168232_9489584,Industrial & Scientific>Store Fixtures & Equipment>Clothes Hangers,Clothes Hangers,6197502_7168232,0.0,3
6197502_7168232_1489647,Industrial & Scientific>Store Fixtures & Equipment>Clothes Racks,Clothes Racks,6197502_7168232,0.0,3
6197502_7168232_3220165,Industrial & Scientific>Store Fixtures & Equipment>Display Cases,Display Cases,6197502_7168232,0.0,3
6197502_7168232_2888599,Industrial & Scientific>Store Fixtures & Equipment>Dump Bins,Dump Bins,6197502_7168232,0.0,3
6197502_7168232_9695572,Industrial & Scientific>Store Fixtures & Equipment>Gridwall,Gridwall,6197502_7168232,0.0,3
6197502_7168232_7065866,Industrial & Scientific>Store Fixtures & Equipment>Jewelry Displays,Jewelry Displays,6197502_7168232,0.0,3
6197502_7168232_8429655,Industrial & Scientific>Store Fixtures & Equipment>Mannequins & Dress Forms,Mannequins & Dress Forms,6197502_7168232,0.0,3
6197502_7168232_8714477,Industrial & Scientific>Store Fixtures & Equipment>Pricing Guns,Pricing Guns,6197502_7168232,0.0,3
6197502_7168232_7936684,Industrial & Scientific>Store Fixtures & Equipment>Retail Shelving,Retail Shelving,6197502_7168232,0.0,3
6197502_7168232_1320524,Industrial & Scientific>Store Fixtures & Equipment>Retail Signage,Retail Signage,6197502_7168232,0.0,3
6197502_7168232_1290926,Industrial & Scientific>Store Fixtures & Equipment>Stanchions,Stanchions,6197502_7168232,0.0,3
6197502_5461022,Industrial & Scientific>Telescopes and Microscopes,Telescopes and Microscopes,6197502,5.0,2
6197502_5461022_6622464,Industrial & Scientific>Telescopes and Microscopes>Microscope Accessories,Microscope Accessories,6197502_5461022,0.0,3
6197502_5461022_5128205,Industrial & Scientific>Telescopes and Microscopes>Microscopes,Microscopes,6197502_5461022,0.0,3
6197502_5461022_4114986,Industrial & Scientific>Telescopes and Microscopes>Telescope Accessories,Telescope Accessories,6197502_5461022,0.0,3
6197502_5461022_9131969,Industrial & Scientific>Telescopes and Microscopes>Telescope Mounts,Telescope Mounts,6197502_5461022,0.0,3
6197502_5461022_6045186,Industrial & Scientific>Telescopes and Microscopes>Telescopes,Telescopes,6197502_5461022,0.0,3
6197502_3495604,Industrial & Scientific>Test, Measure, and Inspect,Test, Measure, and Inspect,6197502,13.0,2
6197502_3495604_2739727,Industrial & Scientific>Test, Measure, and Inspect>Air Quality & Gas Analyzers,Air Quality & Gas Analyzers,6197502_3495604,0.0,3
6197502_3495604_3097131,Industrial & Scientific>Test, Measure, and Inspect>Calibration,Calibration,6197502_3495604,0.0,3
6197502_3495604_5138579,Industrial & Scientific>Test, Measure, and Inspect>Data Recorders,Data Recorders,6197502_3495604,0.0,3
6197502_3495604_8200071,Industrial & Scientific>Test, Measure, and Inspect>Electrical Testing,Electrical Testing,6197502_3495604,0.0,3
6197502_3495604_8152785,Industrial & Scientific>Test, Measure, and Inspect>Electronic & Bench Testing,Electronic & Bench Testing,6197502_3495604,0.0,3
6197502_3495604_6599359,Industrial & Scientific>Test, Measure, and Inspect>Inspection & Analysis Tools,Inspection & Analysis Tools,6197502_3495604,0.0,3
6197502_3495604_5887061,Industrial & Scientific>Test, Measure, and Inspect>Motion, Speed, Force Measurement,Motion, Speed, Force Measurement,6197502_3495604,0.0,3
6197502_3495604_4254889,Industrial & Scientific>Test, Measure, and Inspect>Network and Cable Testers,Network and Cable Testers,6197502_3495604,0.0,3
6197502_3495604_7937173,Industrial & Scientific>Test, Measure, and Inspect>Pressure & Vacuum,Pressure & Vacuum,6197502_3495604,0.0,3
6197502_3495604_5752247,Industrial & Scientific>Test, Measure, and Inspect>Surface Testing,Surface Testing,6197502_3495604,0.0,3
6197502_3495604_7702047,Industrial & Scientific>Test, Measure, and Inspect>Temperature & Humidity,Temperature & Humidity,6197502_3495604,0.0,3
6197502_3495604_3306519,Industrial & Scientific>Test, Measure, and Inspect>Water Quality & Instrumentation,Water Quality & Instrumentation,6197502_3495604,0.0,3
6197502_3495604_3501727,Industrial & Scientific>Test, Measure, and Inspect>Weight, Sound, and Light Measurement,Weight, Sound, and Light Measurement,6197502_3495604,0.0,3
6197502_5602287,Industrial & Scientific>Weather Stations,Weather Stations,6197502,4.0,2
6197502_5602287_4491969,Industrial & Scientific>Weather Stations>Barometers,Barometers,6197502_5602287,0.0,3
6197502_5602287_5865503,Industrial & Scientific>Weather Stations>Humidity Monitors,Humidity Monitors,6197502_5602287,0.0,3
6197502_5602287_9023403,Industrial & Scientific>Weather Stations>Weather Stations,Weather Stations,6197502_5602287,0.0,3
6197502_5602287_3758555,Industrial & Scientific>Weather Stations>Wind Speed Gauges,Wind Speed Gauges,6197502_5602287,0.0,3
3891,Jewelry,Jewelry,-1,18.0,1
3891_7269717,Jewelry>Birthstone of the Month,Birthstone of the Month,3891,1.0,2
3891_7269717_3287181,Jewelry>Birthstone of the Month>April Birthstone,April Birthstone,3891_7269717,0.0,3
3891_1030159,Jewelry>Body Jewelry,Body Jewelry,3891,0.0,2
3891_655299,Jewelry>Cleaners & Repair,Cleaners & Repair,3891,0.0,2
3891_1228263,Jewelry>Fashion Jewelry,Fashion Jewelry,3891,2.0,2
3891_1228263_1228266,Jewelry>Fashion Jewelry>Fashion Pendants & Necklaces,Fashion Pendants & Necklaces,3891_1228263,0.0,3
3891_1228263_1228264,Jewelry>Fashion Jewelry>Fashion Rings,Fashion Rings,3891_1228263,0.0,3
3891_1228254,Jewelry>Fine Jewelry,Fine Jewelry,3891,1.0,2
3891_1228254_1228255,Jewelry>Fine Jewelry>Fine Rings,Fine Rings,3891_1228254,0.0,3
3891_6030597,Jewelry>Gold Chain,Gold Chain,3891,0.0,2
3891_3142869,Jewelry>Jewelry & Watches Savings,Jewelry & Watches Savings,3891,2.0,2
3891_3142869_5906427,Jewelry>Jewelry & Watches Savings>Jewelry,Jewelry,3891_3142869,0.0,3
3891_3142869_8688045,Jewelry>Jewelry & Watches Savings>Watches,Watches,3891_3142869,0.0,3
3891_8116178,Jewelry>Jewelry Boxes & Organizers,Jewelry Boxes & Organizers,3891,4.0,2
3891_8116178_1638200,Jewelry>Jewelry Boxes & Organizers>Girls Jewelry Boxes & Organizers,Girls Jewelry Boxes & Organizers,3891_8116178,0.0,3
3891_8116178_132987,Jewelry>Jewelry Boxes & Organizers>Jewelry Boxes & Organizers,Jewelry Boxes & Organizers,3891_8116178,0.0,3
3891_8116178_4429654,Jewelry>Jewelry Boxes & Organizers>Mens Jewelry Boxes & Organizers,Mens Jewelry Boxes & Organizers,3891_8116178,0.0,3
3891_8116178_6318611,Jewelry>Jewelry Boxes & Organizers>Womens Jewelry Boxes & Organizers,Womens Jewelry Boxes & Organizers,3891_8116178,0.0,3
3891_8069787,Jewelry>Jewelry Brands,Jewelry Brands,3891,26.0,2
3891_8069787_4481569,Jewelry>Jewelry Brands>5th & Main,5th & Main,3891_8069787,0.0,3
3891_8069787_2512306,Jewelry>Jewelry Brands>Adoriana,Adoriana,3891_8069787,0.0,3
3891_8069787_2144868,Jewelry>Jewelry Brands>Amanda Rose Collection,Amanda Rose Collection,3891_8069787,0.0,3
3891_8069787_9350080,Jewelry>Jewelry Brands>Believe by Brilliance,Believe by Brilliance,3891_8069787,0.0,3
3891_8069787_4384146,Jewelry>Jewelry Brands>Diamond Princess,Diamond Princess,3891_8069787,0.0,3
3891_8069787_7572846,Jewelry>Jewelry Brands>Diamonds in the Sky,Diamonds in the Sky,3891_8069787,0.0,3
3891_8069787_3698980,Jewelry>Jewelry Brands>Duet Jewelry,Duet Jewelry,3891_8069787,0.0,3
3891_8069787_1759651,Jewelry>Jewelry Brands>Forever Bride,Forever Bride,3891_8069787,0.0,3
3891_8069787_4956486,Jewelry>Jewelry Brands>Gem Stone King,Gem Stone King,3891_8069787,0.0,3
3891_8069787_6570601,Jewelry>Jewelry Brands>Giuliano Mameli,Giuliano Mameli,3891_8069787,0.0,3
3891_8069787_6336336,Jewelry>Jewelry Brands>Honora,Honora,3891_8069787,0.0,3
3891_8069787_7626853,Jewelry>Jewelry Brands>Jewelers Club,Jewelers Club,3891_8069787,0.0,3
3891_8069787_7615358,Jewelry>Jewelry Brands>Keepsake Jewelry,Keepsake Jewelry,3891_8069787,0.0,3
3891_8069787_5335556,Jewelry>Jewelry Brands>Knots of Love,Knots of Love,3891_8069787,0.0,3
3891_8069787_4112429,Jewelry>Jewelry Brands>Luminesse,Luminesse,3891_8069787,0.0,3
3891_8069787_6226469,Jewelry>Jewelry Brands>Miabella,Miabella,3891_8069787,0.0,3
3891_8069787_8296990,Jewelry>Jewelry Brands>Netaya,Netaya,3891_8069787,0.0,3
3891_8069787_2080809,Jewelry>Jewelry Brands>Oravo,Oravo,3891_8069787,0.0,3
3891_8069787_2782881,Jewelry>Jewelry Brands>Palm Beach Jewelry,Palm Beach Jewelry,3891_8069787,0.0,3
3891_8069787_7743564,Jewelry>Jewelry Brands>Pandora,Pandora,3891_8069787,0.0,3
3891_8069787_2414728,Jewelry>Jewelry Brands>Petite Expressions,Petite Expressions,3891_8069787,0.0,3
3891_8069787_8261116,Jewelry>Jewelry Brands>Pompeii 3,Pompeii 3,3891_8069787,0.0,3
3891_8069787_2785322,Jewelry>Jewelry Brands>Simply Gold,Simply Gold,3891_8069787,0.0,3
3891_8069787_2296786,Jewelry>Jewelry Brands>Tangelo,Tangelo,3891_8069787,0.0,3
3891_8069787_6298713,Jewelry>Jewelry Brands>Tilo Jewelry,Tilo Jewelry,3891_8069787,0.0,3
3891_8069787_7870980,Jewelry>Jewelry Brands>X & O Swarovski,X & O Swarovski,3891_8069787,0.0,3
3891_4201804,Jewelry>Kids' Jewelry & Watches,Kids' Jewelry & Watches,3891,4.0,2
3891_4201804_2046830,Jewelry>Kids' Jewelry & Watches>Baby Jewelry,Baby Jewelry,3891_4201804,0.0,3
3891_4201804_4689164,Jewelry>Kids' Jewelry & Watches>Boys' Jewelry & Watches,Boys' Jewelry & Watches,3891_4201804,0.0,3
3891_4201804_8177010,Jewelry>Kids' Jewelry & Watches>Girls' Jewelry & Watches,Girls' Jewelry & Watches,3891_4201804,0.0,3
3891_4201804_1228270,Jewelry>Kids' Jewelry & Watches>Kids' Jewelry,Kids' Jewelry,3891_4201804,0.0,3
3891_1321845,Jewelry>Mens Jewelry & Watches,Mens Jewelry & Watches,3891,2.0,2
3891_1321845_1966546,Jewelry>Mens Jewelry & Watches>Men's Jewelry,Men's Jewelry,3891_1321845,0.0,3
3891_1321845_1490361,Jewelry>Mens Jewelry & Watches>Mens Watches,Mens Watches,3891_1321845,0.0,3
3891_4959569,Jewelry>New Arrivals,New Arrivals,3891,2.0,2
3891_4959569_8566276,Jewelry>New Arrivals>Jewelry,Jewelry,3891_4959569,0.0,3
3891_4959569_4602222,Jewelry>New Arrivals>Watches,Watches,3891_4959569,0.0,3
3891_532459,Jewelry>Personalized Jewelry,Personalized Jewelry,3891,16.0,2
3891_532459_2130472,Jewelry>Personalized Jewelry>Class Rings,Class Rings,3891_532459,0.0,3
3891_532459_8954337,Jewelry>Personalized Jewelry>Military & Service Personalized Jewelry,Military & Service Personalized Jewelry,3891_532459,0.0,3
3891_532459_5778868,Jewelry>Personalized Jewelry>Name Jewelry,Name Jewelry,3891_532459,0.0,3
3891_532459_3685220,Jewelry>Personalized Jewelry>Personalized Anklets,Personalized Anklets,3891_532459,0.0,3
3891_532459_1019843,Jewelry>Personalized Jewelry>Personalized Bracelets,Personalized Bracelets,3891_532459,0.0,3
3891_532459_1019842,Jewelry>Personalized Jewelry>Personalized Earrings,Personalized Earrings,3891_532459,0.0,3
3891_532459_9728888,Jewelry>Personalized Jewelry>Personalized Nameplate Necklaces,Personalized Nameplate Necklaces,3891_532459,0.0,3
3891_532459_1081624,Jewelry>Personalized Jewelry>Personalized Necklaces,Personalized Necklaces,3891_532459,0.0,3
3891_532459_2547644,Jewelry>Personalized Jewelry>Personalized New,Personalized New,3891_532459,0.0,3
3891_532459_1650515,Jewelry>Personalized Jewelry>Personalized Religious Jewelry,Personalized Religious Jewelry,3891_532459,0.0,3
3891_532459_1019840,Jewelry>Personalized Jewelry>Personalized Rings,Personalized Rings,3891_532459,0.0,3
3891_532459_7349539,Jewelry>Personalized Jewelry>Personalized Wedding & Engagement Rings,Personalized Wedding & Engagement Rings,3891_532459,0.0,3
3891_532459_6615088,Jewelry>Personalized Jewelry>Premium,Premium,3891_532459,0.0,3
3891_532459_3224230,Jewelry>Personalized Jewelry>Rollbacks,Rollbacks,3891_532459,0.0,3
3891_532459_1939451,Jewelry>Personalized Jewelry>Sterling Silver Personalized Jewelry,Sterling Silver Personalized Jewelry,3891_532459,0.0,3
3891_532459_5812114,Jewelry>Personalized Jewelry>Under 25,Under 25,3891_532459,0.0,3
3891_4718514,Jewelry>Precious Metals,Precious Metals,3891,8.0,2
3891_4718514_8454591,Jewelry>Precious Metals>Coin Jewelry,Coin Jewelry,3891_4718514,0.0,3
3891_4718514_9744854,Jewelry>Precious Metals>Collectible Coins,Collectible Coins,3891_4718514,0.0,3
3891_4718514_5077540,Jewelry>Precious Metals>Copper Bullion,Copper Bullion,3891_4718514,0.0,3
3891_4718514_3708899,Jewelry>Precious Metals>Gold Bullion,Gold Bullion,3891_4718514,0.0,3
3891_4718514_6995341,Jewelry>Precious Metals>Palladium Bullion,Palladium Bullion,3891_4718514,0.0,3
3891_4718514_6356859,Jewelry>Precious Metals>Platinum Bullion,Platinum Bullion,3891_4718514,0.0,3
3891_4718514_9545561,Jewelry>Precious Metals>Precious Metal Boxes, Supplies & Other,Precious Metal Boxes, Supplies & Other,3891_4718514,0.0,3
3891_4718514_7871360,Jewelry>Precious Metals>Silver Bullion,Silver Bullion,3891_4718514,0.0,3
3891_540912,Jewelry>The Wedding Shop,The Wedding Shop,3891,14.0,2
3891_540912_1716093,Jewelry>The Wedding Shop>All Wedding & Engagement Rings,All Wedding & Engagement Rings,3891_540912,0.0,3
3891_540912_6536974,Jewelry>The Wedding Shop>Alternative Diamond Rings,Alternative Diamond Rings,3891_540912,0.0,3
3891_540912_1228377,Jewelry>The Wedding Shop>Anniversary Rings,Anniversary Rings,3891_540912,0.0,3
3891_540912_7892325,Jewelry>The Wedding Shop>Bridal Accessories,Bridal Accessories,3891_540912,0.0,3
3891_540912_8852499,Jewelry>The Wedding Shop>Bridal Party Gifts,Bridal Party Gifts,3891_540912,0.0,3
3891_540912_8587152,Jewelry>The Wedding Shop>Bridal Sets,Bridal Sets,3891_540912,0.0,3
3891_540912_1228349,Jewelry>The Wedding Shop>Engagement Rings,Engagement Rings,3891_540912,0.0,3
3891_540912_7501062,Jewelry>The Wedding Shop>Eternity Rings,Eternity Rings,3891_540912,0.0,3
3891_540912_8949753,Jewelry>The Wedding Shop>His & Hers Sets,His & Hers Sets,3891_540912,0.0,3
3891_540912_1228412,Jewelry>The Wedding Shop>Promise Rings,Promise Rings,3891_540912,0.0,3
3891_540912_5663503,Jewelry>The Wedding Shop>Ring Enhancers,Ring Enhancers,3891_540912,0.0,3
3891_540912_9011761,Jewelry>The Wedding Shop>Wedding Bands,Wedding Bands,3891_540912,0.0,3
3891_540912_1228376,Jewelry>The Wedding Shop>Wedding Bands For Her,Wedding Bands For Her,3891_540912,0.0,3
3891_540912_6950009,Jewelry>The Wedding Shop>Wedding Bands For Him,Wedding Bands For Him,3891_540912,0.0,3
3891_8364956,Jewelry>Toe Rings,Toe Rings,3891,0.0,2
3891_3906,Jewelry>Watches,Watches,3891,11.0,2
3891_3906_1012759,Jewelry>Watches>All Watches,All Watches,3891_3906,0.0,3
3891_3906_1443485,Jewelry>Watches>Designer Watches,Designer Watches,3891_3906,0.0,3
3891_3906_2242838,Jewelry>Watches>Everyday Watches,Everyday Watches,3891_3906,0.0,3
3891_3906_8010157,Jewelry>Watches>Kids Watches,Kids Watches,3891_3906,0.0,3
3891_3906_9405751,Jewelry>Watches>Luxury Watches,Luxury Watches,3891_3906,0.0,3
3891_3906_1490361,Jewelry>Watches>Mens Watches,Mens Watches,3891_3906,0.0,3
3891_3906_7349297,Jewelry>Watches>Pocket Watches,Pocket Watches,3891_3906,0.0,3
3891_3906_5636258,Jewelry>Watches>Pre-Owned Luxury Watches,Pre-Owned Luxury Watches,3891_3906,0.0,3
3891_3906_8780847,Jewelry>Watches>Smart Watches,Smart Watches,3891_3906,0.0,3
3891_3906_7574241,Jewelry>Watches>Watch Accessories,Watch Accessories,3891_3906,0.0,3
3891_3906_3089886,Jewelry>Watches>Womens Watches,Womens Watches,3891_3906,0.0,3
3891_8709006,Jewelry>Womens Jewelry & Watches,Womens Jewelry & Watches,3891,2.0,2
3891_8709006_9465826,Jewelry>Womens Jewelry & Watches>Womens Jewelry,Womens Jewelry,3891_8709006,0.0,3
3891_8709006_3089886,Jewelry>Womens Jewelry & Watches>Womens Watches,Womens Watches,3891_8709006,0.0,3
4096,Movies & TV Shows,Movies & TV Shows,-1,32.0,1
4096_3315790,Movies & TV Shows>4K Ultra HD Movies,4K Ultra HD Movies,4096,4.0,2
4096_3315790_7246133,Movies & TV Shows>4K Ultra HD Movies>Action & Adventure 4K Ultra HD Movies,Action & Adventure 4K Ultra HD Movies,4096_3315790,0.0,3
4096_3315790_1172214,Movies & TV Shows>4K Ultra HD Movies>All 4K Ultra HD Movies,All 4K Ultra HD Movies,4096_3315790,0.0,3
4096_3315790_4469172,Movies & TV Shows>4K Ultra HD Movies>Animation 4K Ultra HD Movies,Animation 4K Ultra HD Movies,4096_3315790,0.0,3
4096_3315790_9416119,Movies & TV Shows>4K Ultra HD Movies>Sci-Fi & Fantasy 4K Ultra HD Movies,Sci-Fi & Fantasy 4K Ultra HD Movies,4096_3315790,0.0,3
4096_2889131,Movies & TV Shows>@ Manual Shelves - Movies & TV Shows,@ Manual Shelves - Movies & TV Shows,4096,2.0,2
4096_2889131_7125080,Movies & TV Shows>@ Manual Shelves - Movies & TV Shows>80's Flashback,80's Flashback,4096_2889131,0.0,3
4096_2889131_7840041,Movies & TV Shows>@ Manual Shelves - Movies & TV Shows>Men In Black Movies,Men In Black Movies,4096_2889131,0.0,3
4096_6661787,Movies & TV Shows>Angry Birds Movies,Angry Birds Movies,4096,0.0,2
4096_4605228,Movies & TV Shows>Anime Movies & TV Shows,Anime Movies & TV Shows,4096,0.0,2
4096_2615815,Movies & TV Shows>Barbie Movies,Barbie Movies,4096,0.0,2
4096_616859,Movies & TV Shows>Blu-ray Movies,Blu-ray Movies,4096,18.0,2
4096_616859_616999,Movies & TV Shows>Blu-ray Movies>Action & Adventure,Action & Adventure,4096_616859,0.0,3
4096_616859_617000,Movies & TV Shows>Blu-ray Movies>Animation,Animation,4096_616859,0.0,3
4096_616859_1043341,Movies & TV Shows>Blu-ray Movies>Blu-ray Special Buys,Blu-ray Special Buys,4096_616859,0.0,3
4096_616859_617001,Movies & TV Shows>Blu-ray Movies>Children & Family,Children & Family,4096_616859,0.0,3
4096_616859_617002,Movies & TV Shows>Blu-ray Movies>Classics,Classics,4096_616859,0.0,3
4096_616859_617003,Movies & TV Shows>Blu-ray Movies>Comedy,Comedy,4096_616859,0.0,3
4096_616859_617004,Movies & TV Shows>Blu-ray Movies>Documentary,Documentary,4096_616859,0.0,3
4096_616859_617005,Movies & TV Shows>Blu-ray Movies>Drama,Drama,4096_616859,0.0,3
4096_616859_1082810,Movies & TV Shows>Blu-ray Movies>Give the gift of Blu-ray,Give the gift of Blu-ray,4096_616859,0.0,3
4096_616859_617008,Movies & TV Shows>Blu-ray Movies>Horror,Horror,4096_616859,0.0,3
4096_616859_617009,Movies & TV Shows>Blu-ray Movies>Independent,Independent,4096_616859,0.0,3
4096_616859_617011,Movies & TV Shows>Blu-ray Movies>Musical Movies,Musical Movies,4096_616859,0.0,3
4096_616859_617010,Movies & TV Shows>Blu-ray Movies>Mystery & Suspense,Mystery & Suspense,4096_616859,0.0,3
4096_616859_617014,Movies & TV Shows>Blu-ray Movies>Sci-Fi & Fantasy,Sci-Fi & Fantasy,4096_616859,0.0,3
4096_616859_617020,Movies & TV Shows>Blu-ray Movies>Sports,Sports,4096_616859,0.0,3
4096_616859_617022,Movies & TV Shows>Blu-ray Movies>Television,Television,4096_616859,0.0,3
4096_616859_617023,Movies & TV Shows>Blu-ray Movies>War & Military,War & Military,4096_616859,0.0,3
4096_616859_617024,Movies & TV Shows>Blu-ray Movies>Westerns,Westerns,4096_616859,0.0,3
4096_5732611,Movies & TV Shows>Boxed Sets & Collections Movies & TV,Boxed Sets & Collections Movies & TV,4096,0.0,2
4096_1106153,Movies & TV Shows>Disney Movies,Disney Movies,4096,4.0,2
4096_1106153_531386,Movies & TV Shows>Disney Movies>Disney Movies,Disney Movies,4096_1106153,0.0,3
4096_1106153_7156393,Movies & TV Shows>Disney Movies>Disney Pixar Movies,Disney Pixar Movies,4096_1106153,0.0,3
4096_1106153_1106154,Movies & TV Shows>Disney Movies>Disney Princess Movies,Disney Princess Movies,4096_1106153,0.0,3
4096_1106153_7435169,Movies & TV Shows>Disney Movies>Frozen Movies,Frozen Movies,4096_1106153,0.0,3
4096_1106154,Movies & TV Shows>Disney Princess Movies,Disney Princess Movies,4096,0.0,2
4096_7001804,Movies & TV Shows>DVD Movies,DVD Movies,4096,0.0,2
